2,0,1,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-9.57093e-08,0.99972,-8.40244e-06,-1.90686e-06,2.23748e-05,-0.000195852,0.00067601,0.000248138,8.45722e-05,1.46389e-05,-3.79938e-05,-0.0119074,-0.00227516,-0.000168393,0.00469776,-0.0278382,0.0187459,0.0527841,0.0101303
2,-1.37674e-06,0.999878,-3.98717e-05,-4.40225e-06,7.92381e-05,-0.000577319,0.00326278,0.000901662,0.000244552,4.46845e-05,-0.000164773,0.0269993,-0.00287344,-0.000307454,0.00456308,-0.0413745,-0.0155847,0.0543048,0.0171112
2,-4.07855e-06,1.00029,-7.6062e-05,-1.21148e-05,0.000123827,-0.00091825,0.000404068,0.00149566,0.000530352,9.7911e-05,-0.000276661,0.0404185,-0.00341315,-0.000961748,0.00343251,-0.0190615,0.00935112,0.0513172,0.0293567
2,-8.11149e-06,1.00089,-0.000122141,-3.01564e-05,0.000158075,-0.000912309,0.00060832,0.00210123,0.000967763,0.00017931,-0.000384655,0.0589898,-0.00421927,-0.00199789,0.00232608,0.0179245,0.0353471,0.0494233,0.0423545
2.00001,-1.33589e-05,1.00172,-0.00017875,-6.22588e-05,0.000177284,-0.000404592,0.00126243,0.0026743,0.00156023,0.000288326,-0.00047955,0.0768563,-0.00515841,-0.00325956,0.000966756,0.0673059,0.0709245,0.0462774,0.0550794
2.00001,-1.96418e-05,1.00275,-0.000247557,-0.000109752,0.000179463,0.000824682,0.0023628,0.00320655,0.00229423,0.000420817,-0.000558109,0.0936627,-0.0062405,-0.00452681,-0.000482027,0.12184,0.108684,0.0426905,0.0658146
2.00002,-2.6731e-05,1.00398,-0.000328882,-0.000171015,0.000161759,0.00262462,0.00400554,0.00366222,0.00313369,0.000568099,-0.000612059,0.110727,-0.00729012,-0.00552597,-0.00223394,0.172752,0.145166,0.0349585,0.0725946
2.00002,-3.43187e-05,1.00541,-0.000426255,-0.000241483,0.000130857,0.00496181,0.00571676,0.00409003,0.00402133,0.000717938,-0.000647611,0.125799,-0.00877068,-0.00606546,-0.00295976,0.212069,0.163673,0.0349549,0.0743468
2.00003,-4.22116e-05,1.00703,-0.000540862,-0.000310403,0.000100961,0.00700532,0.00853412,0.0044827,0.00487333,0.000853203,-0.000662352,0.142273,-0.0102313,-0.00560612,-0.00270811,0.176958,0.159046,0.0306688,0.0685823
2.00004,-4.94978e-05,1.00877,-0.000645433,-0.000374345,1.02373e-05,0.00927761,0.00964928,0.00423019,0.00564906,0.00096839,-0.000549757,0.148193,-0.00925028,-0.00491649,-0.00775052,0.198916,0.1582,-0.0200699,0.0607964
2.00006,-5.57802e-05,1.01059,-0.000789157,-0.000425246,-3.57212e-05,0.0114658,0.011612,0.00452615,0.00628988,0.00104982,-0.000507356,0.157527,-0.012837,-0.00347755,-0.00349083,0.175875,0.157883,0.0290226,0.0466868
2.00007,-6.13903e-05,1.01257,-0.000938556,-0.000454088,-0.000112095,0.0135458,0.0131929,0.0045038,0.00673393,0.00108785,-0.000403875,0.167632,-0.0121647,-0.00133331,-0.0082587,0.168069,0.110036,-0.0222169,0.0285892
