14.9386,14.7124,-0.00109302,-0.000583348
14.8819,14.9124,-0.000806844,-0.000789945
14.7194,14.7673,-8.18158e-05,-0.000564075
14.674,14.7242,0.000266924,0.000115295
14.6005,14.6612,0.000627805,0.000383593
14.5304,14.5976,0.000887156,0.000564676
14.4636,14.5368,0.001008,0.00066569
14.4038,14.4635,0.00101882,0.000666042
14.3321,14.4164,0.000924397,0.000670484
14.2617,14.3527,0.00107855,0.000534425
14.3562,14.2121,0.000669363,0.000505109
14.1904,14.3037,0.000600682,0.000196281
14.2592,14.1484,0.000177249,0.000112568
14.189,14.1096,-5.35733e-05,-5.36796e-06
14.1165,14.0589,-0.000226495,-7.48454e-05
14.0519,14.0132,-0.000361332,-0.000120349
13.9877,13.9658,-0.000422252,-0.000119197
13.926,13.9188,-0.000410482,-7.99987e-05
13.87,13.8525,-0.00037431,-8.63826e-05
13.8096,13.8187,-0.000194808,8.97008e-05
13.7548,13.7811,-2.00527e-05,0.000175693
13.6984,13.7336,0.000176823,0.000254709
13.6442,13.6571,0.000359137,0.000192999
13.5971,13.6418,0.000503623,0.000349896
13.5492,13.6007,0.000567661,0.000281395
13.4986,13.5522,0.000668987,0.000338686
13.4546,13.5075,0.00063799,0.000291973
13.408,13.4689,0.000328728,-0.000151832
13.3627,13.4238,0.00120312,-0.00128594
13.3175,13.3806,-0.000323665,-0.000404222
13.2878,13.3475,-0.000640938,-0.000471846
13.2267,13.2987,-0.000927386,-0.0005493
13.2057,13.261,-0.00117956,-0.000569375
13.1737,13.2256,-0.00131806,-0.000538743
13.1364,13.1864,-0.0012596,-0.000522476
13.0991,13.1462,-0.00130561,-0.000399063
13.071,13.1125,-0.00112223,-0.00027456
13.0363,13.0762,-0.000831642,-0.000425326
13.0027,13.0382,-0.000525117,-3.47715e-06
12.9775,13.0071,-0.000133061,0.000120961
12.9462,12.9732,0.000235247,0.000195949
12.9177,12.9412,0.000571908,0.000237814
12.8896,12.9101,0.000836831,0.000235823
12.9062,12.9098,0.00139993,0.00103721
12.8717,12.8944,0.000883419,-0.000166037
12.9595,12.7651,0.000934566,-0.000700349
12.9406,12.7606,0.00104911,-0.000434247
12.8959,12.7467,6.23936e-05,-0.000218522
12.8679,12.7309,-0.000218043,-0.000206132
12.8876,12.7608,-0.000582482,-0.000251877
12.8461,12.7374,-0.000845237,-0.000235501
12.8708,12.7685,-0.000968344,-0.000143719
12.8193,12.7387,-0.0010996,-0.000126309
12.7895,12.718,-0.00116168,-1.11547e-05
12.7677,12.6979,-0.000926176,0.000152076
12.7332,12.6737,-0.000756775,0.000252823
12.7143,12.6628,-0.00037497,0.000404819
12.6212,12.7984,-6.1928e-05,9.60235e-05
12.4759,13.0362,0.000366038,-0.000397972
12.5437,13.0443,0.00107845,8.48405e-05
12.5113,12.98,0.00129796,3.4427e-05
12.4402,13.0591,0.00175295,-6.70614e-05
12.4425,13.0049,0.00160586,1.7876e-05
12.4618,12.9583,0.00148224,0.000121183
12.5996,12.8275,0.000939697,0.000269272
12.5843,12.7832,0.000497982,0.000292938
