0.262709,0.252845,-0.417079,0.0230676,0.0829438,0.200989,0.0744856,0.547654,0.00650819,-0.985628,-0.994915,-0.908448,0.000342346,-0.209255,-0.209704,-0.199573
0.0929007,0.104133,-0.406707,0.0768225,0.0861061,0.2215,0.0847595,0.56892,0.00752991,-0.983052,-0.993939,-0.901707,0.000426575,-0.221067,-0.221637,-0.210434
-0.079623,-0.0412707,-0.394518,0.130581,0.0882588,0.242476,0.0958783,0.590698,0.00858208,-0.980227,-0.992834,-0.894706,0.000523247,-0.232846,-0.233557,-0.221212
-0.249207,-0.180187,-0.380752,0.183097,0.0893144,0.263678,0.107853,0.612388,0.00965266,-0.977177,-0.991604,-0.887624,0.000632655,-0.244591,-0.245464,-0.231906
-0.411188,-0.310102,-0.365733,0.232719,0.0892237,0.284908,0.120566,0.633209,0.0107283,-0.973872,-0.990226,-0.880289,0.000754941,-0.256297,-0.257355,-0.242514
-0.560348,-0.428661,-0.34975,0.278287,0.0879087,0.305968,0.134049,0.65308,0.0117984,-0.970342,-0.988708,-0.872891,0.000890102,-0.267962,-0.269229,-0.253033
-0.696052,-0.534464,-0.333125,0.318846,0.0855581,0.326813,0.148055,0.670983,0.0128378,-0.966503,-0.986989,-0.864909,0.00103792,-0.279583,-0.281083,-0.263459
-0.811369,-0.625499,-0.316146,0.353369,0.0820083,0.347194,0.162759,0.687532,0.0138452,-0.962446,-0.985114,-0.856902,0.00119802,-0.291157,-0.292915,-0.27379
-0.904715,-0.701203,-0.299152,0.381192,0.0773432,0.367026,0.17805,0.702331,0.0148026,-0.958148,-0.98306,-0.848709,0.0013699,-0.302681,-0.304724,-0.284024
-0.973692,-0.759691,-0.282542,0.401373,0.0717868,0.386231,0.193807,0.714977,0.01569,-0.95359,-0.980798,-0.840179,0.00155286,-0.314151,-0.316508,-0.294157
-1.01676,-0.802475,-0.266297,0.414121,0.0651369,0.404624,0.210133,0.726001,0.0165111,-0.948833,-0.978364,-0.831684,0.00174607,-0.325566,-0.328263,-0.304188
-1.03459,-0.827617,-0.250366,0.418981,0.0577685,0.422181,0.226896,0.735053,0.0172474,-0.943861,-0.975731,-0.823072,0.00194862,-0.336922,-0.339987,-0.314117
-1.0279,-0.834453,-0.234524,0.415898,0.0499465,0.438847,0.244038,0.742123,0.0178922,-0.938684,-0.972894,-0.814366,0.00215945,-0.348217,-0.351679,-0.323942
-0.997733,-0.823856,-0.218779,0.405102,0.0418679,0.454598,0.261501,0.747198,0.0184414,-0.933313,-0.96985,-0.805589,0.00237745,-0.359449,-0.363335,-0.333661
-0.945725,-0.797108,-0.203133,0.387005,0.0337272,0.469436,0.279226,0.750291,0.0188933,-0.92776,-0.966594,-0.796767,0.00260146,-0.370615,-0.374954,-0.343276
-0.874067,-0.755756,-0.187575,0.362173,0.0257202,0.483385,0.297157,0.751443,0.0192484,-0.922035,-0.963124,-0.787921,0.00283031,-0.381714,-0.386532,-0.352784
-0.785412,-0.701562,-0.172087,0.331298,0.0180394,0.49649,0.315238,0.750724,0.0195096,-0.916148,-0.959438,-0.779075,0.00306286,-0.392743,-0.398068,-0.362186
-0.682764,-0.636445,-0.15665,0.295177,0.0108704,0.508814,0.333414,0.748231,0.019682,-0.910109,-0.955534,-0.77025,0.00329801,-0.403701,-0.409558,-0.371482
-0.569362,-0.562424,-0.141248,0.254683,0.0043863,0.520439,0.351635,0.744085,0.0197729,-0.903927,-0.951412,-0.761467,0.00353474,-0.414585,-0.420999,-0.380672
-0.44855,-0.481559,-0.125869,0.210734,-0.00125608,0.531457,0.369854,0.738427,0.0197916,-0.89761,-0.947072,-0.752745,0.00377213,-0.425394,-0.43239,-0.389757
-0.323669,-0.395896,-0.110508,0.16427,-0.00592064,0.54197,0.388027,0.731418,0.0197491,-0.891164,-0.942513,-0.7441,0.00400937,-0.436127,-0.443728,-0.398738
-0.197948,-0.307417,-0.095162,0.116226,-0.00949506,0.552086,0.406117,0.723232,0.0196579,-0.884595,-0.937736,-0.735547,0.00424581,-0.446782,-0.455009,-0.407616
-0.0744153,-0.217997,-0.0798281,0.0675123,-0.0118933,0.561913,0.42409,0.714053,0.0195316,-0.877906,-0.932744,-0.7271,0.00448095,-0.457357,-0.466232,-0.416392
0.044173,-0.129374,-0.0645021,0.0189914,-0.0130572,0.571558,0.441916,0.704071,0.0193848,-0.8711,-0.927536,-0.718768,0.00471445,-0.467851,-0.477394,-0.425067
0.155465,-0.0430404,-0.049175,-0.0285721,-0.0129515,0.581122,0.459571,0.693473,0.0192325,-0.86418,-0.922116,-0.71056,0.00494615,-0.478262,-0.488492,-0.433643
0.257313,0.0395156,-0.0338339,-0.0744059,-0.0115819,0.590699,0.477035,0.682451,0.0190898,-0.857144,-0.916486,-0.702482,0.00517609,-0.48859,-0.499523,-0.442121
0.347951,0.117012,-0.0184602,-0.117825,-0.00898147,0.600372,0.494293,0.671192,0.0189717,-0.849993,-0.910647,-0.694537,0.00540446,-0.498833,-0.510486,-0.450503
0.426144,0.188511,-0.00303109,-0.158305,-0.00519961,0.610214,0.511333,0.659868,0.0188927,-0.842725,-0.904603,-0.686727,0.00563164,-0.508989,-0.521377,-0.458791
0.490977,0.253167,0.012476,-0.195375,-0.000317605,0.620284,0.528146,0.648645,0.0188664,-0.835337,-0.898356,-0.679052,0.0058582,-0.519058,-0.532195,-0.466986
0.541901,0.310304,0.0280813,-0.228657,0.00555916,0.630629,0.544726,0.637675,0.0189053,-0.827826,-0.891909,-0.671509,0.00608483,-0.529037,-0.542937,-0.475089
0.578715,0.359406,0.0437981,-0.257862,0.0123037,0.641281,0.561072,0.627094,0.0190205,-0.820189,-0.885264,-0.664094,0.00631238,-0.538925,-0.5536,-0.483103
0.601699,0.400265,0.0596298,-0.282869,0.0197821,0.652262,0.57718,0.617021,0.0192215,-0.812422,-0.878425,-0.656803,0.00654184,-0.54872,-0.564182,-0.491028
0.61094,0.432358,0.0755672,-0.30341,0.027816,0.663575,0.593051,0.607573,0.019516,-0.804521,-0.871395,-0.649626,0.00677426,-0.558422,-0.574681,-0.498867
0.60721,0.455837,0.0915894,-0.31953,0.0362565,0.675216,0.608686,0.598835,0.0199095,-0.796482,-0.864175,-0.642558,0.00701081,-0.568028,-0.585094,-0.50662
0.591415,0.470691,0.107651,-0.331276,0.0449259,0.687169,0.624085,0.590882,0.0204059,-0.788301,-0.85677,-0.635588,0.00725271,-0.577537,-0.59542,-0.514289
0.56465,0.477002,0.123687,-0.338761,0.0536416,0.699409,0.639251,0.58377,0.0210066,-0.779974,-0.849181,-0.628707,0.00750118,-0.586946,-0.605656,-0.521874
0.528152,0.474956,0.139614,-0.342163,0.0622229,0.711905,0.654184,0.577541,0.0217109,-0.771499,-0.841412,-0.621904,0.00775749,-0.596255,-0.615799,-0.529378
0.483259,0.464848,0.155336,-0.341717,0.0704973,0.724617,0.668886,0.57222,0.0225162,-0.762872,-0.833466,-0.615168,0.00802285,-0.605462,-0.625849,-0.536801
0.431474,0.44704,0.170727,-0.33771,0.0782949,0.737498,0.683356,0.567821,0.0234175,-0.754091,-0.825344,-0.608489,0.00829845,-0.614563,-0.635801,-0.544142
0.375073,0.422035,0.185514,-0.330595,0.0854345,0.750486,0.697594,0.564369,0.024408,-0.745155,-0.817051,-0.601856,0.00858541,-0.623559,-0.645656,-0.551405
0.315783,0.391029,0.199626,-0.320869,0.0918194,0.763513,0.711595,0.561877,0.0254789,-0.736063,-0.808588,-0.595257,0.00888473,-0.632446,-0.65541,-0.558587
0.25469,0.355089,0.213074,-0.308945,0.0973899,0.77652,0.725351,0.560322,0.026621,-0.726815,-0.799959,-0.58868,0.00919733,-0.641223,-0.665061,-0.565691
0.192944,0.314807,0.225752,-0.295194,0.102071,0.789455,0.738852,0.559658,0.0278238,-0.717411,-0.791167,-0.582114,0.009524,-0.649889,-0.674608,-0.572716
0.1316,0.270851,0.237569,-0.27999,0.105812,0.802266,0.75209,0.559831,0.0290765,-0.707853,-0.782214,-0.57555,0.0098654,-0.65844,-0.684048,-0.579662
0.0716079,0.223961,0.248453,-0.263711,0.108585,0.814901,0.765054,0.560778,0.0303675,-0.698142,-0.773104,-0.568978,0.0102221,-0.666876,-0.69338,-0.586529
0.0138017,0.174919,0.258353,-0.246727,0.110387,0.827313,0.777732,0.562433,0.0316853,-0.688281,-0.763841,-0.562389,0.0105944,-0.675195,-0.702602,-0.593317
-0.041092,0.12455,0.267239,-0.229398,0.111234,0.839455,0.790111,0.564724,0.0330181,-0.678273,-0.754427,-0.555775,0.0109826,-0.683394,-0.711711,-0.600026
-0.0927647,0.074269,0.275078,-0.212311,0.111305,0.851321,0.802206,0.567322,0.034355,-0.668104,-0.744849,-0.548978,0.0113868,-0.691472,-0.720707,-0.606654
-0.139578,0.023866,0.281936,-0.195385,0.11037,0.862787,0.813945,0.570656,0.0356868,-0.657813,-0.735146,-0.542296,0.0118071,-0.699428,-0.729587,-0.613202
-0.182012,-0.0253732,0.287822,-0.17909,0.108635,0.873863,0.825344,0.5744,0.0370019,-0.647386,-0.725304,-0.535572,0.0122432,-0.707259,-0.738349,-0.619669
-0.219697,-0.0699586,0.292824,-0.164345,0.106506,0.884531,0.836368,0.578169,0.0382904,-0.636814,-0.715312,-0.528649,0.012695,-0.714964,-0.746993,-0.626055
-0.251798,-0.114911,0.296916,-0.150167,0.103398,0.894722,0.847044,0.582503,0.0395497,-0.626133,-0.705206,-0.521829,0.013162,-0.722542,-0.755516,-0.632357
-0.278949,-0.15642,0.300228,-0.137358,0.0997422,0.904434,0.857339,0.587028,0.040768,-0.615332,-0.694974,-0.514956,0.0136439,-0.729991,-0.763917,-0.638578
-0.30108,-0.19387,0.30285,-0.126102,0.095639,0.913644,0.86724,0.591678,0.0419393,-0.604418,-0.684622,-0.508026,0.0141402,-0.737309,-0.772195,-0.644716
-0.318171,-0.226751,0.304869,-0.116551,0.091186,0.922335,0.876734,0.596391,0.043059,-0.593397,-0.674154,-0.501041,0.0146502,-0.744496,-0.780348,-0.65077
-0.330196,-0.254606,0.306371,-0.10885,0.0864785,0.930493,0.885811,0.601106,0.0441235,-0.582276,-0.663574,-0.493998,0.0151732,-0.75155,-0.788374,-0.656741
-0.337347,-0.277261,0.307438,-0.103025,0.0815985,0.938104,0.894461,0.605778,0.0451302,-0.57106,-0.652888,-0.486899,0.0157088,-0.75847,-0.796273,-0.662626
-0.339704,-0.294474,0.308146,-0.0991482,0.0766279,0.945163,0.902675,0.610359,0.0460777,-0.559757,-0.642101,-0.479743,0.016256,-0.765255,-0.804043,-0.668426
-0.337448,-0.30617,0.308559,-0.0972329,0.0716373,0.951665,0.910446,0.614813,0.0469654,-0.548372,-0.631219,-0.472534,0.0168143,-0.771904,-0.811683,-0.67414
-0.330752,-0.312808,0.30879,-0.097274,0.0666543,0.957675,0.917805,0.618867,0.0477847,-0.536904,-0.620234,-0.465124,0.0173828,-0.778416,-0.819191,-0.679766
-0.319993,-0.313331,0.308789,-0.0992242,0.0618195,0.963063,0.924671,0.622985,0.0485536,-0.525377,-0.609177,-0.457814,0.0179608,-0.784789,-0.826568,-0.685303
-0.305432,-0.308752,0.308639,-0.102975,0.0571201,0.967903,0.93108,0.626908,0.0492654,-0.513788,-0.598039,-0.450455,0.0185477,-0.791024,-0.833811,-0.690753
-0.287433,-0.299357,0.30837,-0.108416,0.0525874,0.972204,0.937029,0.630627,0.0499218,-0.502146,-0.586828,-0.443051,0.0191428,-0.79712,-0.84092,-0.696114
-0.266398,-0.285494,0.308004,-0.115411,0.0482441,0.975979,0.942519,0.634144,0.050525,-0.490455,-0.575549,-0.435603,0.0197455,-0.803075,-0.847895,-0.701386
-0.242571,-0.267386,0.307554,-0.123895,0.0441092,0.979241,0.947548,0.637459,0.0510775,-0.478723,-0.564207,-0.428114,0.0203551,-0.80889,-0.854733,-0.706568
-0.216773,-0.245873,0.30703,-0.13351,0.0401791,0.982004,0.952121,0.640594,0.0515817,-0.466955,-0.552807,-0.420586,0.0209711,-0.814565,-0.861435,-0.71166
-0.189299,-0.221246,0.306433,-0.144161,0.0364589,0.984285,0.956238,0.643565,0.0520401,-0.455157,-0.541356,-0.413021,0.0215928,-0.820097,-0.868,-0.716662
-0.16062,-0.194023,0.305762,-0.155651,0.0329418,0.986102,0.959905,0.646394,0.0524551,-0.443335,-0.529858,-0.405421,0.0222198,-0.825488,-0.874427,-0.721573
-0.131199,-0.164737,0.305012,-0.167777,0.029615,0.987474,0.963127,0.64911,0.0528293,-0.431494,-0.518319,-0.397787,0.0228515,-0.830737,-0.880716,-0.726392
-0.101492,-0.133927,0.304175,-0.180333,0.0264614,0.988418,0.965908,0.651742,0.0531646,-0.419639,-0.506745,-0.39012,0.0234875,-0.835844,-0.886867,-0.731119
-0.0719341,-0.10213,0.30324,-0.193113,0.0234593,0.988953,0.968256,0.654325,0.053463,-0.407776,-0.49514,-0.382422,0.0241272,-0.840808,-0.892878,-0.735755
-0.0429342,-0.0698721,0.302196,-0.205915,0.0205842,0.989097,0.970177,0.656895,0.0537263,-0.395909,-0.483509,-0.374693,0.0247704,-0.845631,-0.89875,-0.740297
-0.0148719,-0.037663,0.301031,-0.218543,0.0178091,0.988866,0.97168,0.659488,0.0539557,-0.384043,-0.471859,-0.366931,0.0254165,-0.85031,-0.904482,-0.744747
0.0119081,-0.00598664,0.299734,-0.230811,0.0151055,0.988277,0.972772,0.66214,0.0541523,-0.372182,-0.460193,-0.359138,0.0260651,-0.854848,-0.910075,-0.749103
0.0370989,0.0247023,0.298292,-0.242543,0.0124443,0.987343,0.973462,0.664888,0.0543167,-0.360331,-0.448516,-0.351311,0.0267159,-0.859243,-0.915527,-0.753366
0.0604333,0.0539834,0.296696,-0.253578,0.00979599,0.986079,0.973758,0.667766,0.0544492,-0.348493,-0.436834,-0.34345,0.0273685,-0.863496,-0.920839,-0.757535
0.0816851,0.0814742,0.294935,-0.263768,0.00713218,0.984495,0.973669,0.670807,0.0545499,-0.336673,-0.425151,-0.335552,0.0280225,-0.867607,-0.926011,-0.761609
0.100705,0.10687,0.293003,-0.273,0.0044257,0.982602,0.973205,0.674041,0.0546182,-0.324874,-0.413472,-0.327616,0.0286775,-0.871576,-0.931043,-0.765588
0.117316,0.129845,0.290889,-0.281139,0.00165184,0.980406,0.972374,0.677494,0.0546537,-0.3131,-0.401801,-0.319638,0.0293332,-0.875404,-0.935934,-0.769471
0.131577,0.150319,0.288586,-0.288168,-0.0012114,0.977916,0.971184,0.681184,0.0546552,-0.301354,-0.390142,-0.311617,0.029989,-0.87909,-0.940686,-0.773259
0.143251,0.16791,0.286091,-0.293923,-0.00418438,0.975134,0.969646,0.685136,0.0546216,-0.28964,-0.378499,-0.303549,0.0306447,-0.882636,-0.945298,-0.77695
0.152444,0.182489,0.283492,-0.298377,-0.00730308,0.972062,0.967767,0.68935,0.0545514,-0.277962,-0.366877,-0.29543,0.0312997,-0.886042,-0.94977,-0.780544
0.159217,0.193882,0.280897,-0.301472,-0.0106076,0.968698,0.96556,0.693818,0.0544425,-0.266323,-0.35528,-0.287259,0.0319537,-0.889308,-0.954103,-0.78404
0.163622,0.202059,0.278324,-0.303188,-0.014115,0.965041,0.96303,0.698541,0.0542924,-0.254726,-0.343712,-0.279032,0.0326061,-0.892434,-0.958297,-0.787437
0.165665,0.207079,0.275697,-0.303519,-0.0178172,0.961087,0.960184,0.703514,0.054099,-0.243175,-0.332176,-0.270745,0.0332564,-0.895421,-0.962352,-0.790736
0.16531,0.209046,0.27286,-0.302462,-0.0216822,0.956832,0.957024,0.708713,0.0538599,-0.231674,-0.320676,-0.262396,0.0339042,-0.898271,-0.966269,-0.793935
0.16265,0.20804,0.269778,-0.300052,-0.0256964,0.952273,0.953557,0.714128,0.0535735,-0.220227,-0.309216,-0.253983,0.0345488,-0.900982,-0.970049,-0.797033
0.157804,0.204121,0.266474,-0.296335,-0.0298546,0.947409,0.949786,0.71975,0.0532379,-0.208836,-0.2978,-0.245503,0.0351896,-0.903556,-0.973691,-0.80003
0.15088,0.197367,0.262971,-0.291363,-0.0341474,0.942243,0.945718,0.725572,0.0528515,-0.197506,-0.286431,-0.236953,0.0358262,-0.905994,-0.977196,-0.802925
0.142074,0.187951,0.259293,-0.285229,-0.0385647,0.936773,0.941359,0.731578,0.0524127,-0.18624,-0.275113,-0.228331,0.0364578,-0.908297,-0.980565,-0.805717
0.246113,0.0777512,0.0290536,-0.28095,-0.0304633,0.931442,0.932532,0.723736,0.0520175,-0.175038,-0.263883,-0.219745,0.0370844,-0.910465,-0.983799,-0.808405
0.180569,0.117016,0.072386,-0.272677,-0.033053,0.925276,0.928419,0.729514,0.0516359,-0.163907,-0.252721,-0.211148,0.0377063,-0.912498,-0.986899,-0.81099
0.130042,0.136588,0.102674,-0.263382,-0.0353847,0.918798,0.924007,0.736055,0.0512253,-0.152852,-0.241611,-0.202475,0.0383234,-0.914399,-0.989865,-0.813472
0.0905091,0.141737,0.125042,-0.253239,-0.0378496,0.912015,0.919377,0.743002,0.0507858,-0.141878,-0.230555,-0.193719,0.0389355,-0.916167,-0.992698,-0.815849
0.0589856,0.138448,0.142293,-0.242963,-0.0404593,0.90497,0.914522,0.749918,0.050312,-0.13099,-0.219561,-0.184748,0.0395421,-0.917804,-0.995399,-0.81812
0.0342541,0.123966,0.155813,-0.231431,-0.0437619,0.897581,0.909539,0.757175,0.0498059,-0.120185,-0.208621,-0.175822,0.0401428,-0.919311,-0.997968,-0.820284
0.013923,0.103382,0.166589,-0.219395,-0.04755,0.889897,0.904386,0.764462,0.0492569,-0.109471,-0.197743,-0.166809,0.0407372,-0.920689,-1.00041,-0.822339
-0.0033254,0.0785315,0.175203,-0.206985,-0.0517852,0.881921,0.899058,0.771727,0.0486593,-0.0988521,-0.186927,-0.157707,0.0413247,-0.921939,-1.00271,-0.824286
-0.0185307,0.0509686,0.182061,-0.194331,-0.0563955,0.873656,0.893544,0.778928,0.0480083,-0.0883305,-0.176176,-0.148519,0.0419047,-0.923062,-1.00489,-0.826124
-0.0323275,0.0221497,0.187473,-0.181638,-0.0612946,0.865106,0.887836,0.786023,0.0472999,-0.0779102,-0.165493,-0.139244,0.0424765,-0.92406,-1.00694,-0.82785
-0.0455834,-0.00715146,0.191682,-0.168884,-0.0663783,0.856271,0.881923,0.792985,0.0465314,-0.0675944,-0.15488,-0.129885,0.0430395,-0.924933,-1.00886,-0.829465
-0.0584929,-0.0359202,0.194889,-0.156268,-0.0715562,0.847158,0.875798,0.799777,0.0457012,-0.0573867,-0.144339,-0.120443,0.0435929,-0.925683,-1.01066,-0.830967
-0.0711412,-0.0633831,0.197265,-0.143954,-0.0767441,0.837771,0.869453,0.806363,0.0448087,-0.0472902,-0.133873,-0.110921,0.044136,-0.926311,-1.01233,-0.832355
-0.0837364,-0.0891902,0.198947,-0.131969,-0.0818613,0.82811,0.862882,0.812716,0.0438544,-0.0373083,-0.123485,-0.101321,0.0446679,-0.926818,-1.01387,-0.833629
-0.0961028,-0.11287,0.200054,-0.120463,-0.0868479,0.818183,0.856081,0.818804,0.0428394,-0.0274442,-0.113177,-0.0916465,0.0451881,-0.927207,-1.01529,-0.834787
-0.108074,-0.134146,0.200681,-0.109531,-0.0916549,0.807992,0.849048,0.824598,0.0417658,-0.0177011,-0.102952,-0.0819007,0.0456957,-0.927478,-1.01659,-0.835828
-0.119431,-0.152832,0.200906,-0.0992623,-0.0962462,0.797541,0.841781,0.83007,0.040636,-0.00808202,-0.0928136,-0.0720873,0.0461902,-0.927632,-1.01776,-0.836752
-0.130117,-0.166608,0.200877,-0.0902808,-0.10043,0.786894,0.834253,0.834963,0.0394479,0.00140352,-0.0827723,-0.0620873,0.0466707,-0.927673,-1.01882,-0.837557
-0.139021,-0.179916,0.200463,-0.081607,-0.104544,0.775934,0.82652,0.839712,0.0382158,0.0107659,-0.0728142,-0.0521543,0.0471366,-0.9276,-1.01975,-0.838242
-0.145559,-0.170572,0.199722,-0.0788263,-0.106776,0.766541,0.820777,0.813204,0.0369493,0.0200099,-0.0629327,-0.0424143,0.0475876,-0.927415,-1.02057,-0.83881
-0.147651,-0.178039,0.198806,-0.0720777,-0.11046,0.754894,0.812484,0.818562,0.0356387,0.0291154,-0.0531495,-0.0326129,0.0480232,-0.92712,-1.02126,-0.83926
-0.148462,-0.185209,0.197589,-0.0656825,-0.114123,0.74296,0.804,0.823661,0.0342893,0.038087,-0.0434577,-0.0228736,0.0484427,-0.926717,-1.02184,-0.839593
-0.148556,-0.189711,0.196198,-0.0601377,-0.117573,0.730812,0.7953,0.82827,0.0328974,0.0469139,-0.0338691,-0.0130763,0.0488458,-0.926207,-1.02231,-0.839808
-0.147606,-0.191394,0.194655,-0.0555145,-0.120805,0.718457,0.786387,0.832378,0.0314655,0.0555936,-0.0243864,-0.00322712,0.049232,-0.925592,-1.02266,-0.839906
-0.145743,-0.190595,0.192974,-0.0516618,-0.123806,0.7059,0.777265,0.83599,0.0299964,0.0641237,-0.0150121,0.00666809,0.0496008,-0.924874,-1.02289,-0.839886
-0.142685,-0.187288,0.191164,-0.0486299,-0.126587,0.693147,0.767938,0.839103,0.0284928,0.0725018,-0.00574861,0.0166033,0.0499517,-0.924054,-1.02302,-0.839746
-0.138337,-0.181614,0.189231,-0.0463879,-0.129159,0.680207,0.758411,0.841719,0.0269572,0.0807256,0.00340158,0.0265725,0.0502844,-0.923134,-1.02303,-0.839487
-0.132641,-0.173739,0.187178,-0.0448952,-0.131536,0.667086,0.74869,0.843842,0.0253921,0.0887929,0.0124361,0.0365698,0.0505985,-0.922117,-1.02294,-0.839108
-0.126145,-0.164461,0.185032,-0.0440459,-0.133734,0.653873,0.738803,0.845339,0.0237955,0.0966925,0.0213417,0.0467083,0.0508937,-0.921004,-1.02273,-0.838608
-0.117613,-0.152515,0.182739,-0.0439254,-0.135764,0.640406,0.728709,0.846505,0.0221779,0.104441,0.0301384,0.0567426,0.0511695,-0.919798,-1.02242,-0.837988
-0.107797,-0.139003,0.180324,-0.044382,-0.137653,0.626781,0.71844,0.847209,0.0205368,0.112028,0.0388128,0.0667879,0.0514258,-0.918499,-1.02201,-0.837247
-0.0967829,-0.124137,0.177787,-0.0453436,-0.139421,0.613005,0.708,0.847466,0.0188739,0.119449,0.0473628,0.0768386,0.0516622,-0.91711,-1.02149,-0.836385
-0.0846798,-0.108132,0.175127,-0.0467331,-0.141084,0.599085,0.697395,0.847292,0.0171905,0.126705,0.0557864,0.0868896,0.0518786,-0.915633,-1.02087,-0.835402
-0.0716212,-0.0912098,0.172343,-0.0484695,-0.142658,0.58503,0.686632,0.846706,0.0154878,0.133792,0.0640817,0.0969357,0.0520747,-0.91407,-1.02016,-0.834299
-0.0577571,-0.0735935,0.169435,-0.0504695,-0.144157,0.570848,0.675716,0.845727,0.0137667,0.14071,0.0722468,0.106972,0.0522502,-0.912423,-1.01934,-0.833076
-0.043249,-0.0555065,0.166403,-0.0526478,-0.145593,0.556548,0.664653,0.844378,0.0120281,0.147457,0.0802798,0.116995,0.052405,-0.910694,-1.01842,-0.831732
-0.0282662,-0.0371715,0.163248,-0.0549192,-0.146975,0.542138,0.653447,0.842679,0.0102726,0.154032,0.0881791,0.126998,0.0525388,-0.908885,-1.01741,-0.830268
-0.012981,-0.0188081,0.159969,-0.0571989,-0.148311,0.527626,0.642105,0.840655,0.00850092,0.160433,0.0959431,0.13698,0.0526514,-0.906998,-1.01631,-0.828684
0.00243449,-0.000631531,0.156569,-0.0594038,-0.149606,0.513021,0.630632,0.838327,0.00671349,0.166659,0.10357,0.146935,0.0527427,-0.905036,-1.01511,-0.826981
0.0178115,0.0171497,0.153048,-0.0614535,-0.150862,0.498332,0.619031,0.83572,0.00491082,0.172709,0.111058,0.15686,0.0528125,-0.903,-1.01382,-0.825158
0.032987,0.0343353,0.149407,-0.0632713,-0.15208,0.483567,0.607307,0.832856,0.00309335,0.178582,0.118407,0.166753,0.0528605,-0.900892,-1.01245,-0.823216
0.0478055,0.0507355,0.145648,-0.0647847,-0.153258,0.468735,0.595464,0.829758,0.00126156,0.184278,0.125613,0.17661,0.0528866,-0.898715,-1.01098,-0.821156
0.062121,0.0661726,0.141771,-0.0659264,-0.154393,0.453844,0.583507,0.826449,-0.000584055,0.189795,0.132677,0.186428,0.0528907,-0.89647,-1.00943,-0.818978
0.0752959,0.0802428,0.137815,-0.0666746,-0.155458,0.438964,0.571451,0.822811,-0.00244552,0.195122,0.139583,0.196316,0.0528725,-0.894161,-1.0078,-0.816682
0.0883398,0.0934733,0.133702,-0.0669155,-0.156476,0.423977,0.559274,0.819141,-0.00431669,0.200281,0.146358,0.206049,0.0528319,-0.891788,-1.00608,-0.814267
